scrape_date,name,brand,category,country,currency,price,price_eur,bottle_size_ml,price_per_ml,amazon_rating,amazon_reviews,availability,amazon_url,fragrantica_url,year,rating,votes,gender,fragrance_family,main_accords,perfumers,top_notes,middle_notes,base_notes,votes_love,votes_like,votes_ok,votes_dislike,votes_hate,season_spring,season_summer,season_fall,season_winter,wear_day,wear_night
2026-05-20,1888,Xerjoff,designer,USA,USD,290.0,249.57,100.0,2.4957,4.5,,in_stock,https://www.amazon.com/s?k=Xerjoff+1888,https://www.fragrantica.com/perfume/Xerjoff/1888-21616.html,,4.18,2356,unisex,Oriental Floral,"warm spicy, woody, amber, floral, aromatic, yellow floral, fresh spicy, leather, powdery, rose","Perfumers, Perfumers","Carnation, Pepper, Coriander, Saffron","Ylang-Ylang, Rose, Neroli","Amber, Sandalwood, Patchouli, Birch",1100,764,213,204,33,461.0,178.0,968.0,953.0,638.0,818.0
2026-05-20,Eros,Versace,designer,USA,USD,80.39,69.18,100.0,0.6918,4.6,,in_stock,https://www.amazon.com/s?k=Versace+Eros,https://www.fragrantica.com/perfume/Versace/Eros-16657.html,,4.06,29407,male,Aromatic Fougere,"vanilla, aromatic, green, fresh spicy, amber, fruity, citrus, woody, sweet, fresh","Perfumers, Perfumers, Aurélien Guichard","Mint, Green Apple, Lemon","Tonka Bean, Ambroxan, Geranium","Madagascar Vanilla, Virginian Cedar, Atlas Cedar, Vetiver, Oakmoss",12000,11200,2800,2700,646,13100.0,10400.0,12300.0,11900.0,11300.0,14100.0
2026-05-20,Bright Crystal,Versace,designer,USA,USD,48.72,41.93,100.0,0.4193,4.4,,in_stock,https://www.amazon.com/s?k=Versace+Bright+Crystal,https://www.fragrantica.com/perfume/Versace/Bright-Crystal-632.html,,3.74,23886,female,Floral Fruity,"floral, citrus, fresh, woody, rose, fresh spicy, aquatic","Perfumers, Perfumers, Alberto Morillas","Yuzu, Pomegranate, Ice","Peony, Lotus, Magnolia","Musk, Mahogany, Amber",5900,11100,2200,4400,349,8700.0,7700.0,1700.0,1500.0,9500.0,1500.0
2026-05-20,Invictus,Rabanne,designer,USA,USD,130.0,111.88,100.0,1.1188,4.7,,in_stock,https://www.amazon.com/s?k=Rabanne+Invictus,https://www.fragrantica.com/perfume/Rabanne/Invictus-18471.html,,3.8,14720,male,Woody Aquatic,"citrus, marine, aromatic, fresh spicy, woody, salty, amber, white floral, aquatic, animalic","Perfumers, Perfumers, Anne Flipo, Dominique Ropion, Olivier Polge, Véronique Nyberg","Sea Notes, Grapefruit, Mandarin Orange","Bay Leaf, Jasmine","Ambergris, Guaiac Wood, Oakmoss, Patchouli",4500,6000,1500,2300,416,6400.0,7100.0,3000.0,1600.0,7000.0,3100.0
2026-05-20,Acqua di Gio,Giorgio Armani,designer,USA,USD,35.0,30.12,15.0,2.008,4.8,,in_stock,https://www.amazon.com/s?k=Giorgio+Armani+Acqua+di+Gio,https://www.fragrantica.com/perfume/Giorgio-Armani/Acqua-di-Gio-410.html,,4.13,24527,unisex,Aromatic Aquatic,"citrus, aromatic, marine, fresh spicy, floral, woody, fresh","Perfumers, Perfumers, Alberto Morillas, Annick Menardo, Christian Dussoulier","Lime, Lemon, Bergamot, Jasmine, Orange, Mandarin Orange, Neroli","Sea Notes, Jasmine, Calone, Rosemary, Peach, Freesia, Hiacynth, Cyclamen, Violet, Coriander, Rose, Nutmeg, Mignonette","White Musk, Cedar, Oakmoss, Patchouli, Amber",9800,10600,1800,2000,254,9200.0,13300.0,2500.0,1400.0,12400.0,2700.0
2026-05-20,My Way,Giorgio Armani,designer,USA,USD,49.88,42.93,15.0,2.862,4.1,,in_stock,https://www.amazon.com/s?k=Giorgio+Armani+My+Way,https://www.fragrantica.com/perfume/Giorgio-Armani/My-Way-62036.html,,3.78,13161,female,Floral,"white floral, tuberose, citrus, animalic, vanilla","Perfumers, Perfumers, Bruno Jovanovic, Carlos Benaïm","Orange Blossom, Bergamot","Tuberose, Indian Jasmine","Madagascar Vanilla, White Musk, Virginian Cedar",4400,4400,2000,1700,605,5100.0,3700.0,2600.0,1800.0,5000.0,2000.0
2026-05-20,Black Opium,Yves Saint Laurent,designer,USA,USD,105.37,90.68,100.0,0.9068,4.9,,in_stock,https://www.amazon.com/s?k=Yves+Saint+Laurent+Black+Opium,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Black-Opium-25324.html,,3.94,33765,female,Oriental Vanilla,"vanilla, coffee, sweet, white floral, warm spicy, soft spicy, woody, fruity, balsamic, powdery","Perfumers, Perfumers, Honorine Blanc, Marie Salamagne, Nathalie Lorson, Olivier Cresp","Pear, Pink Pepper, Orange Blossom","Coffee, Jasmine, Bitter Almond, Licorice","Vanilla, Patchouli, Cashmere Wood, Cedar",13200,11900,3300,4400,969,3300.0,2100.0,11700.0,13500.0,5200.0,13800.0
2026-05-20,Good Girl,Carolina Herrera,designer,USA,USD,110.99,95.52,100.0,0.9552,4.7,,in_stock,https://www.amazon.com/s?k=Carolina+Herrera+Good+Girl,https://www.fragrantica.com/perfume/Carolina-Herrera/Good-Girl-39681.html,,3.95,24582,female,Oriental Floral,"sweet, white floral, warm spicy, vanilla, amber, cacao, woody, tuberose, almond, powdery","Perfumers, Perfumers, Louise Turner, Quentin Bisch","Almond, Coffee, Bergamot, Lemon","Tuberose, Jasmine Sambac, Orange Blossom, Bulgarian Rose, Orris","Tonka Bean, Cacao, Vanilla, Praline, Sandalwood, Musk, Amber, Cashmere Wood, Patchouli, Cinnamon, Cedar",10000,8100,2600,3200,705,3600.0,2100.0,8400.0,9100.0,4100.0,10200.0
2026-05-20,Vintage Radio,Lattafa,arabic,USA,USD,29.89,25.72,100.0,0.2572,4.6,,in_stock,https://www.amazon.com/s?k=Lattafa+Vintage+Radio,https://www.fragrantica.com/perfume/Lattafa-Perfumes/Vintage-Radio-89454.html,,4.3,3830,unisex,Oriental Woody,"woody, fruity, aromatic, fresh spicy, citrus, lavender, sweet, herbal, warm spicy, powdery","Perfumers, Perfumers","Lavender, Sage, Bergamot","Plum, Palo Santo, Black Pepper","Sandalwood, Oud",2200,1000,360,212,71,2100.0,880.0,2400.0,2200.0,2000.0,2000.0
2026-05-20,Hawas for Him,Rasasi,arabic,USA,USD,30.07,25.88,100.0,0.2588,4.3,,in_stock,https://www.amazon.com/s?k=Rasasi+Hawas+for+Him,https://www.fragrantica.com/perfume/Rasasi/Hawas-for-Him-46890.html,,4.31,10360,male,Aromatic Aquatic,"fruity, citrus, aquatic, fresh, warm spicy, amber, sweet, musky, aromatic, animalic","Perfumers, Perfumers","Apple, Bergamot, Lemon, Cinnamon","Watery Notes, Plum, Orange Blossom, Cardamon","Ambergris, Musk, Patchouli, Driftwood",5600,3200,953,424,181,6600.0,7700.0,2900.0,1400.0,6900.0,3200.0
2026-05-20,La Yuqawam Homme,Rasasi,arabic,USA,USD,32.57,28.03,75.0,0.3737,4.3,,in_stock,https://www.amazon.com/s?k=Rasasi+La+Yuqawam+Homme,https://www.fragrantica.com/perfume/Rasasi/La-Yuqawam-Homme-19668.html,,4.4,3904,male,Oriental,"leather, fruity, sweet, animalic, amber, woody, musky, warm spicy, smoky","Perfumers, Perfumers","Raspberry, Saffron, Thyme","Olibanum, Jasmine, Artemisia","Leather, Suede, Woody Notes, Amber",2400,985,204,225,68,790.0,262.0,2100.0,2200.0,1100.0,2000.0
2026-05-20,Hawas Ice,Rasasi,arabic,USA,USD,30.07,25.88,100.0,0.2588,4.3,,in_stock,https://www.amazon.com/s?k=Rasasi+Hawas+Ice,https://www.fragrantica.com/perfume/Rasasi/Hawas-Ice-89050.html,,4.43,6303,male,Aromatic,"fruity, citrus, sweet, fresh, aromatic, musky, powdery, fresh spicy, green, amber","Perfumers, Perfumers","Apple, Italian Lemon, Sicilian Bergamot, Star Anise","Plum, Orange Blossom, Cardamon","Musk, Amber, Driftwood, Moss",3900,1700,438,194,117,4100.0,4700.0,2200.0,1100.0,4300.0,1900.0
2026-05-20,Egra Men,Rasasi,arabic,USA,USD,24.61,21.18,100.0,0.2118,4.2,,in_stock,https://www.amazon.com/s?k=Rasasi+Egra+Men,https://www.fragrantica.com/perfume/Rasasi/Egra-Men-19678.html,,4.01,620,male,Woody Aromatic,"woody, aromatic, fresh spicy, green, ozonic, powdery, amber, aquatic, iris, earthy","Perfumers, Perfumers","Violet Leaf, Juniper Berries, Spruce, Grapefruit","Fir, Iris, Galbanum","Ambergris, Oakmoss, Sandalwood, Musk",217,271,67,51,14,361.0,349.0,208.0,74.0,347.0,123.0
2026-05-20,Hawas Black,Rasasi,arabic,USA,USD,30.07,25.88,100.0,0.2588,4.3,,in_stock,https://www.amazon.com/s?k=Rasasi+Hawas+Black,https://www.fragrantica.com/perfume/Rasasi/Hawas-Black-96817.html,,4.25,2915,male,Aromatic Fruity,"woody, citrus, mossy, earthy, fresh spicy, fruity, patchouli, sweet, aromatic","Perfumers, Perfumers","Bergamot, Pineapple, Grapefruit","Patchouli, Cedarwood, Jasmine","Oakmoss, Woody Notes, Amber",1700,696,283,157,111,1800.0,1600.0,1800.0,1500.0,1800.0,1600.0
2026-05-20,Hawas Elixir,Rasasi,arabic,USA,USD,52.9,45.52,100.0,0.4552,4.4,,in_stock,https://www.amazon.com/s?k=Rasasi+Hawas+Elixir,https://www.fragrantica.com/perfume/Rasasi/Hawas-Elixir-110808.html,,4.52,1076,unisex,Oriental Vanilla,"vanilla, aromatic, green, sweet, fresh spicy, warm spicy, amber, chocolate, lavender, powdery","Perfumers, Perfumers","Mint, Bergamot, Artemisia","Dark Chocolate, Lavender, Benzoin","Vanilla, Tonka Bean, White Musk",707,267,66,23,13,332.0,91.0,676.0,818.0,299.0,731.0
2026-05-20,Hawas Viper,Rasasi,arabic,USA,USD,30.07,25.88,100.0,0.2588,4.3,,in_stock,https://www.amazon.com/s?k=Rasasi+Hawas+Viper,https://www.fragrantica.com/perfume/Rasasi/Hawas-Viper-113594.html,,3.72,166,male,Oriental,"warm spicy, aromatic, tobacco, green, sweet, cannabis, coffee, herbal, fruity, musky","Perfumers, Perfumers","Saffron, cannabis, Thyme, Green Notes, Davana","Tobacco, Coffee, Cinnamon, Violet, Raspberry","Gurjan balsam, Musk, Tonka",87,23,10,14,32,46.0,15.0,72.0,100.0,35.0,81.0
2026-05-20,Opus Magnum,French Avenue,arabic,USA,USD,85.05,73.19,100.0,0.7319,3.9,,in_stock,https://www.amazon.com/s?k=French+Avenue+Opus+Magnum,https://www.fragrantica.com/perfume/French-Avenue/Opus-Magnum-103480.html,,4.03,154,unisex,Oriental Woody,"amber, fresh spicy, balsamic, tobacco, warm spicy, aromatic, smoky, sweet, oud","Perfumers, Perfumers","Incense, Basil, Cardamon, Bergamot","Tobacco, Fenugreek, Lavender","Peru Balsam, Amber, Oud, Tonka Bean",89,28,8,10,19,33.0,19.0,77.0,93.0,31.0,75.0
2026-05-20,Royal Blend Bourbon,French Avenue,arabic,USA,USD,46.0,39.59,100.0,0.3959,4.0,,in_stock,https://www.amazon.com/s?k=French+Avenue+Royal+Blend+Bourbon,https://www.fragrantica.com/perfume/French-Avenue/Royal-Blend-Bourbon-103478.html,,3.62,230,unisex,Aromatic,"woody, warm spicy, cinnamon, aromatic, green, fresh spicy, balsamic, amber","Perfumers, Perfumers","Cinnamon, Peppermint, Bark, Basil","Bourbon Whiskey, Lavender","Oak, Peru Balsam",79,65,29,34,23,39.0,10.0,112.0,123.0,43.0,107.0
2026-05-20,Vulcan Feu,French Avenue,arabic,USA,USD,50.0,43.03,100.0,0.4303,4.6,,in_stock,https://www.amazon.com/s?k=French+Avenue+Vulcan+Feu,https://www.fragrantica.com/perfume/French-Avenue/Vulcan-Feu-105520.html,,4.43,4987,unisex,Floral,"tropical, fruity, sweet, citrus, woody, fresh, fresh spicy, aromatic, terpenic, amber","Perfumers, Perfumers","Mango, Lemon, Ginger, Rhubarb","Pink Pepper, Jasmine, Violet, Praline","Tonka Bean, Cedarwood, Ambergris, Moss",3200,1100,373,208,105,3000.0,3700.0,914.0,386.0,3200.0,1100.0
2026-05-20,Veneno,French Avenue,arabic,USA,USD,52.48,45.16,100.0,0.4516,4.5,,in_stock,https://www.amazon.com/s?k=French+Avenue+Veneno,https://www.fragrantica.com/perfume/French-Avenue/Veneno-105519.html,,4.2,513,unisex,Aromatic Fruity,"smoky, fruity, cinnamon, tobacco, vanilla, warm spicy, sweet, fresh, green, woody","Perfumers, Perfumers, Jean-Louis Sieuzac","Apple, Smoke, Cinnamon","Tobacco, Moss","Bourbon Vanilla, Orcanox™",269,147,46,34,17,109.0,35.0,291.0,326.0,95.0,288.0
2026-05-20,Club de Nuit Intense Man,Armaf,arabic,USA,USD,78.58,67.62,100.0,0.6762,4.5,,in_stock,https://www.amazon.com/s?k=Armaf+Club+de+Nuit+Intense+Man,https://www.fragrantica.com/perfume/Armaf/Club-de-Nuit-Intense-Man-34696.html,,4.09,27025,male,Woody Spicy,"citrus, fruity, leather, smoky, woody, aromatic, sweet, fresh, musky","Perfumers, Perfumers","Lemon, Pineapple, Bergamot, Black Currant, Apple","Birch, Jasmine, Rose","Musk, Ambergris, Patchouli, Vanilla",12500,8600,2800,2100,1100,15100.0,14700.0,13200.0,8900.0,15000.0,13200.0
2026-05-20,Club de Nuit Intense,Armaf,arabic,USA,USD,78.58,67.62,100.0,0.6762,4.5,,in_stock,https://www.amazon.com/s?k=Armaf+Club+de+Nuit+Intense,https://www.fragrantica.com/perfume/Armaf/Club-de-Nuit-Intense-27656.html,,4.11,3373,female,Chypre Floral,"rose, fresh spicy, warm spicy, patchouli, oud, vanilla, woody, floral, amber, powdery","Perfumers, Perfumers","Rose, Saffron, Geranium","Nutmeg, Pepper, Violet, Caraway","Patchouli, Agarwood (Oud), Vanilla, Amber",1600,1100,253,335,85,611.0,260.0,1500.0,1500.0,739.0,1500.0
2026-05-20,Club de Nuit Milestone,Armaf,arabic,USA,USD,33.5,28.83,100.0,0.2883,4.5,,in_stock,https://www.amazon.com/s?k=Armaf+Club+de+Nuit+Milestone,https://www.fragrantica.com/perfume/Armaf/Club-de-Nuit-Milestone-64104.html,,3.94,4618,unisex,Woody Floral Musk,"marine, aromatic, woody, powdery, musky, fruity, violet, citrus, amber, salty","Perfumers, Perfumers","Sea Notes, Red Fruits, Bergamot","Violet, White Woods, Sandalwood","Musk, Ambroxan, Vetiver",1900,1400,633,404,249,2600.0,3000.0,1000.0,394.0,2800.0,945.0
2026-05-20,Tres Nuit,Armaf,arabic,USA,USD,22.1,19.02,100.0,0.1902,4.5,,in_stock,https://www.amazon.com/s?k=Armaf+Tres+Nuit,https://www.fragrantica.com/perfume/Armaf/Tres-Nuit-27711.html,,4.12,3374,male,Aromatic Spicy,"powdery, violet, lavender, woody, iris, citrus, amber, aromatic, floral, animalic","Perfumers, Perfumers","Iris, Lemon, Vervain","Lavender, Violet, Spicy Notes","Ambergris, Sandalwood",1400,1300,334,273,48,1900.0,1800.0,1100.0,297.0,1900.0,707.0
2026-05-20,Hunter Intense,Armaf,arabic,USA,USD,30.11,25.91,100.0,0.2591,4.3,,in_stock,https://www.amazon.com/s?k=Armaf+Hunter+Intense,https://www.fragrantica.com/perfume/Armaf/Hunter-Intense-50327.html,,4.26,1168,male,Woody Aromatic,"citrus, fresh spicy, aromatic, lavender, warm spicy","Perfumers, Perfumers","Bergamot, Pomelo, Mandarin Orange, Lemon","Lavender, Geranium, Ylang Ylang, Tuberose","Black Pepper, Cardamom",563,431,105,54,15,693.0,704.0,584.0,263.0,712.0,534.0
2026-05-20,Legesi Homme,Armaf,arabic,USA,USD,26.13,22.49,100.0,0.2249,4.4,,in_stock,https://www.amazon.com/s?k=Armaf+Legesi+Homme,https://www.fragrantica.com/perfume/Armaf/Legesi-Homme-52265.html,,4.37,966,male,Woody Aromatic,"aromatic, woody, lavender, fresh spicy, herbal, powdery, musky, green","Perfumers, Perfumers","Lavender, Rosemary, Petitgrain","Sage, Jasmine, Galbanum, Rose","Sandalwood, Musk, Cedar, Oakmoss",545,291,82,36,12,629.0,598.0,546.0,229.0,623.0,311.0
2026-05-20,L'Aventure,Al Haramain,arabic,USA,USD,31.74,27.31,100.0,0.2731,4.2,,in_stock,https://www.amazon.com/s?k=Al+Haramain+L+Aventure,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/L-Aventure-40405.html,,4.17,2723,male,Chypre Fruity,"citrus, aromatic, woody, musky, fresh spicy, white floral, powdery","Perfumers, Perfumers","Lemon, Bergamot, elemi","Woody Notes, Jasmine, Lily-of-the-Valley","Musk, Patchouli, Amber",1300,950,246,203,54,1500.0,1500.0,1200.0,549.0,1500.0,932.0
2026-05-20,L'Aventure Knight,Al Haramain,arabic,USA,USD,31.74,27.31,100.0,0.2731,4.2,,in_stock,https://www.amazon.com/s?k=Al+Haramain+L+Aventure+Knight,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/L-Aventure-Knight-51824.html,,3.99,883,male,Oriental Fougere,"powdery, citrus, ozonic, iris, woody, amber, green, musky, aquatic, animalic","Perfumers, Perfumers","Lemon Verbena, Bergamot, Tea","Violet Leaf, Iris","Powdery Notes, Ambergris, Musk, Sandalwood",357,306,106,83,31,542.0,487.0,352.0,136.0,521.0,273.0
2026-05-20,Detour Noir,Al Haramain,arabic,USA,USD,21.99,18.92,100.0,0.1892,4.2,,in_stock,https://www.amazon.com/s?k=Al+Haramain+Detour+Noir,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/D-tour-Noir-70748.html,,4.29,4925,unisex,Oriental Spicy,"vanilla, woody, warm spicy, fresh spicy, powdery, aromatic, fruity, lavender, fresh, citrus","Perfumers, Perfumers","Apple, Lavender, Jasmine, Violet","Vanilla, Patchouli, Bergamot, Mandarin Orange","Sandalwood, Cardamom, Pepper, Guaiac Wood, Geranium",2700,1400,460,234,121,2700.0,910.0,3200.0,3200.0,2600.0,2900.0
2026-05-20,Supremacy Silver,Afnan,arabic,USA,USD,35.99,30.97,100.0,0.3097,4.2,,in_stock,https://www.amazon.com/s?k=Afnan+Supremacy+Silver,https://www.fragrantica.com/perfume/Afnan/Supremacy-Silver-27352.html,,4.06,2322,male,Woody Floral Musk,"fruity, leather, woody, sweet, smoky, citrus, musky, mossy, tropical, fresh","Perfumers, Perfumers, Imran Fazlani","Pineapple, Bergamot, Black Currant, Apple","Birch, Patchouli, Moroccan Jasmine, Rose","Musk, Oakmoss, Ambergris, Vanilla",981,818,258,202,63,1200.0,1200.0,981.0,467.0,1200.0,764.0
2026-05-20,Supremacy Gold,Afnan,arabic,USA,USD,35.99,30.97,100.0,0.3097,4.2,,in_stock,https://www.amazon.com/s?k=Afnan+Supremacy+Gold,https://www.fragrantica.com/perfume/Afnan/Supremacy-Gold-27351.html,,3.8,254,unisex,Oriental,"amber, powdery, fresh spicy, floral, violet, vanilla, iris, oud, warm spicy, woody","Perfumers, Perfumers","Nutmeg, Violet, Peach Blossom, Cumin","Iris, Patchouli","Amber, Vanilla, Agarwood (Oud), Benzoin",88,81,41,35,9,98.0,49.0,124.0,108.0,84.0,101.0
2026-05-20,Saffron Oud,Arabian Oud,arabic,USA,USD,280.0,240.96,100.0,2.4096,4.1,,in_stock,https://www.amazon.com/s?k=Arabian+Oud+Saffron+Oud,https://www.fragrantica.com/perfume/Arabian-Oud/Saffron-Oud-91547.html,,4.68,84,unisex,,,"Perfumers, Perfumers",,,,62,18,3,1,0,30.0,16.0,42.0,52.0,29.0,48.0
2026-05-20,Coco Mademoiselle,Chanel,designer,UAE,AED,649.0,152.08,100.0,1.5208,4.5,,in_stock,https://www.amazon.ae/s?k=Chanel+Coco+Mademoiselle+100ml,https://www.fragrantica.com/perfume/Chanel/Coco-Mademoiselle-611.html,,4.11,32791,female,Oriental Floral,"citrus, woody, patchouli, sweet, white floral, rose, earthy, vanilla, warm spicy, yellow floral","Perfumers, Perfumers, Jacques Polge","Orange, Mandarin Orange, Bergamot, Orange Blossom","Turkish Rose, Jasmine, Mimosa, Ylang-Ylang","Patchouli, White Musk, Vanilla, Vetiver, Tonka Bean, Opoponax",14900,11600,1800,4000,515,9100.0,5200.0,8600.0,7400.0,10600.0,7200.0
2026-05-20,Chanel No 5 Eau Premiere,Chanel,designer,UAE,AED,556.99,130.52,100.0,1.3052,,,in_stock,https://www.amazon.ae/s?k=Chanel+No+5+Eau+Premiere+100ml,https://www.fragrantica.com/perfume/Chanel/Chanel-N-5-Eau-Premiere-1360.html,,4.21,6182,female,Floral Aldehyde,"woody, aldehydic, fresh, white floral, yellow floral, vanilla, sweet, rose, floral, powdery","Perfumers, Perfumers, Jacques Polge","Aldehydes, Ylang-Ylang, Neroli","Jasmine, Tincture of Rose","Vanille, Sandalwood, Vetyver",2900,2400,75,751,12,1500.0,820.0,1100.0,892.0,1700.0,852.0
2026-05-20,Black Orchid,Tom Ford,designer,UAE,AED,388.0,90.92,100.0,0.9092,4.4,,in_stock,https://www.amazon.ae/s?k=Tom+Ford+Black+Orchid+100ml,https://www.fragrantica.com/perfume/Tom-Ford/Black-Orchid-1018.html,,3.89,31668,female,Oriental Floral,"warm spicy, earthy, woody, sweet, amber, patchouli, floral, chocolate, powdery, balsamic","Perfumers, Perfumers, David Apel, Pierre Negrin","Truffle, Gardenia, Black Currant, Ylang-Ylang, Jasmine, Bergamot, Mandarin Orange, Amalfi Lemon","Orchid, Spices, Gardenia, Fruity Notes, Ylang-Ylang, Jasmine, Lotus","Mexican chocolate, Patchouli, Vanille, Incense, Amber, Sandalwood, Vetiver, White Musk",13800,9000,1900,5400,1500,3100.0,1800.0,10200.0,12200.0,3600.0,12400.0
2026-05-20,Tobacco Vanille,Tom Ford,designer,UAE,AED,939.0,220.04,50.0,4.4008,4.5,,in_stock,https://www.amazon.ae/s?k=Tom+Ford+Tobacco+Vanille+100ml,https://www.fragrantica.com/perfume/Tom-Ford/Tobacco-Vanille-1825.html,,4.18,30222,unisex,Oriental Spicy,"vanilla, sweet, tobacco, warm spicy, fruity, woody, cacao, powdery","Perfumers, Perfumers, Olivier Gillotin","Tobacco Leaf, Spicy Notes","Vanilla, Cacao, Tonka Bean, Tobacco Blossom","Dried Fruits, Woody Notes",16400,7900,2000,3000,979,2600.0,1600.0,11900.0,14500.0,5100.0,12400.0
2026-05-20,1888,Xerjoff,designer,UAE,AED,441.0,103.34,100.0,1.0334,4.7,,in_stock,https://www.amazon.ae/s?k=Xerjoff+1888+100ml,https://www.fragrantica.com/perfume/Xerjoff/1888-21616.html,,4.18,2356,unisex,Oriental Floral,"warm spicy, woody, amber, floral, aromatic, yellow floral, fresh spicy, leather, powdery, rose","Perfumers, Perfumers","Carnation, Pepper, Coriander, Saffron","Ylang-Ylang, Rose, Neroli","Amber, Sandalwood, Patchouli, Birch",1100,764,213,204,33,461.0,178.0,968.0,953.0,638.0,818.0
2026-05-20,Fiero,Xerjoff,designer,UAE,AED,493.1,115.55,100.0,1.1555,3.1,,in_stock,https://www.amazon.ae/s?k=Xerjoff+Fiero+100ml,https://www.fragrantica.com/perfume/Xerjoff/Fiero-11802.html,,4.22,1557,male,Aromatic Spicy,"citrus, aromatic, fresh spicy, woody, green","Perfumers, Perfumers, Chris Maurice","Amalfi Lemon, Lemongrass, Bergamot, Blood Orange","Mint, Tarragon, Neroli, Thyme","Vetiver, Sandalwood, Nutmeg, Patchouli, Coumarin",760,531,128,118,20,726.0,813.0,251.0,66.0,752.0,177.0
2026-05-20,Eros,Versace,designer,UAE,AED,207.0,48.51,100.0,0.4851,4.6,,in_stock,https://www.amazon.ae/s?k=Versace+Eros+100ml,https://www.fragrantica.com/perfume/Versace/Eros-16657.html,,4.06,29407,male,Aromatic Fougere,"vanilla, aromatic, green, fresh spicy, amber, fruity, citrus, woody, sweet, fresh","Perfumers, Perfumers, Aurélien Guichard","Mint, Green Apple, Lemon","Tonka Bean, Ambroxan, Geranium","Madagascar Vanilla, Virginian Cedar, Atlas Cedar, Vetiver, Oakmoss",12000,11200,2800,2700,646,13100.0,10400.0,12300.0,11900.0,11300.0,14100.0
2026-05-20,Bright Crystal,Versace,designer,UAE,AED,180.75,42.36,90.0,0.4707,4.7,,in_stock,https://www.amazon.ae/s?k=Versace+Bright+Crystal+90ml,https://www.fragrantica.com/perfume/Versace/Bright-Crystal-632.html,,3.74,23886,female,Floral Fruity,"floral, citrus, fresh, woody, rose, fresh spicy, aquatic","Perfumers, Perfumers, Alberto Morillas","Yuzu, Pomegranate, Ice","Peony, Lotus, Magnolia","Musk, Mahogany, Amber",5900,11100,2200,4400,349,8700.0,7700.0,1700.0,1500.0,9500.0,1500.0
2026-05-20,1 Million,Paco Rabanne,designer,UAE,AED,320.0,74.99,100.0,0.7499,4.7,,in_stock,https://www.amazon.ae/s?k=Paco+Rabanne+1+Million+100ml,https://www.fragrantica.com/perfume/Paco-Rabanne/1-Million-3747.html,,3.74,23640,male,Woody Spicy,"warm spicy, cinnamon, citrus, amber, woody, leather, rose, animalic, green, patchouli","Perfumers, Perfumers, Christophe Raynaud, Michel Girard, Olivier Pescheux","Blood Mandarin, Grapefruit, Mint","Cinnamon, Spicy Notes, Rose","Amber, Leather, Woody Notes, Indian Patchouli",7500,8600,2100,4700,760,3600.0,2100.0,8600.0,10100.0,4200.0,10300.0
2026-05-20,Invictus,Rabanne,designer,UAE,AED,215.0,50.38,100.0,0.5038,4.7,,in_stock,https://www.amazon.ae/s?k=Rabanne+Invictus+100ml,https://www.fragrantica.com/perfume/Rabanne/Invictus-18471.html,,3.8,14720,male,Woody Aquatic,"citrus, marine, aromatic, fresh spicy, woody, salty, amber, white floral, aquatic, animalic","Perfumers, Perfumers, Anne Flipo, Dominique Ropion, Olivier Polge, Véronique Nyberg","Sea Notes, Grapefruit, Mandarin Orange","Bay Leaf, Jasmine","Ambergris, Guaiac Wood, Oakmoss, Patchouli",4500,6000,1500,2300,416,6400.0,7100.0,3000.0,1600.0,7000.0,3100.0
